AGNO;RBD;DGV_RBD;NOM_RBD;LET_RBD;NUM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2009;3857;1;ESCUELA BENJAMIN VICUNA MACKENNA;G;294;8;8405;COIHUECO;2;1;110;6;2;0;4;2;2;7;2;25;2;1;1;5;3;1;3;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2009;3859;8;ESCUELA SAN ANTONIO DE FRUTILLARES;G;296;8;8405;COIHUECO;2;1;110;3;2;1;3;4;3;4;5;25;5;2;4;4;3;7;5;2;32;1;0;2;0;0;1;0;0;4;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2009;3860;1;ESCUELA ELEUTERIO RAMIREZ M.;G;297;8;8405;COIHUECO;2;1;110;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3862;8;ESCUELA JUAN DE DIOS ALDEA;G;300;8;8405;COIHUECO;2;1;110;0;0;0;2;0;2;0;0;4;0;2;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3863;6;ESCUELA JOSE JOAQUIN PRIETO;G;1160;8;8405;COIHUECO;2;1;110;0;2;3;0;3;2;0;0;10;1;0;1;1;1;1;0;0;5;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3865;2;COLEGIO ADVENTISTA DE CHILE;0;0;8;8401;CHILLAN;3;1;310;83;72;63;68;0;0;0;0;286;92;91;85;96;0;0;0;0;364;1;0;4;1;0;0;0;0;6;1;1;1;0;0;0;0;0;3;0;0;3;1;0;0;0;0;4;0;0;3;0;0;0;0;0;3;1;2;4;0;0;0;0;0;7;3;5;4;0;0;0;0;0;12
2009;3866;0;ESCUELA PARTICULAR LAS MARIPOSAS;0;4;8;8401;CHILLAN;3;1;110;20;14;24;18;19;17;25;19;156;12;15;16;15;14;19;12;23;126;0;0;0;0;4;1;1;0;6;0;0;0;1;0;2;3;0;6;0;1;0;0;1;0;1;1;4;1;0;1;1;1;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
2009;3867;9;ESCUELA PARTIC.LOS ALTOS DE MIRAFLORES;0;6;8;8405;COIHUECO;3;1;110;4;9;9;6;7;5;6;5;51;8;3;2;8;8;6;6;4;45;0;1;0;0;1;2;1;0;5;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0
2009;3869;5;ESCUELA BASICA PARTICULAR LAS ISLAS;0;27;8;8405;COIHUECO;3;1;110;0;0;0;1;0;1;0;0;2;0;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3870;9;ESCUELA PARTICULAR AMANECER;0;48;8;8405;COIHUECO;3;1;110;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3871;7;LICEO POLITEC. JOSE MANUEL PINTO ARIAS;C;89;8;8411;PINTO;2;0;310;12;10;12;12;0;0;0;0;46;18;19;9;16;0;0;0;0;62;5;3;0;1;0;0;0;0;9;6;0;1;0;0;0;0;0;7;2;0;1;1;0;0;0;0;4;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2009;3871;7;LICEO POLITEC. JOSE MANUEL PINTO ARIAS;C;89;8;8411;PINTO;2;0;510;26;26;16;16;0;0;0;0;84;0;0;1;0;0;0;0;0;1;12;1;5;1;0;0;0;0;19;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2009;3871;7;LICEO POLITEC. JOSE MANUEL PINTO ARIAS;C;89;8;8411;PINTO;2;0;610;8;7;16;15;0;0;0;0;46;19;22;16;23;0;0;0;0;80;1;4;1;0;0;0;0;0;6;11;5;0;1;0;0;0;0;17;2;1;1;0;0;0;0;0;4;0;1;0;2;0;0;0;0;3;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2009;3872;5;ESCUELA JOSE TOHA SOLDEVILLA;E;259;8;8411;PINTO;2;0;110;13;8;16;22;16;15;23;21;134;9;15;13;11;14;13;15;18;108;1;0;1;1;0;0;2;0;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;0;2;7;0;1;1;0;0;0;0;0;2
2009;3874;1;ESCUELA JAVIER JARPA SOTOMAYOR;G;261;8;8411;PINTO;2;1;110;4;7;7;6;4;4;0;0;32;1;4;4;4;2;4;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3876;8;ESCUELA HECTOR MANUEL ARIAS CORTES;G;262;8;8411;PINTO;2;1;110;5;4;1;2;0;0;0;0;12;2;2;0;1;2;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3877;6;ESCUELA SANTA EDUVIGES;G;264;8;8411;PINTO;2;1;110;2;0;1;2;2;3;0;0;10;2;0;5;1;4;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3879;2;ESCUELA PASO DEL SOLDADO;G;270;8;8411;PINTO;2;1;110;1;0;0;1;0;1;0;0;3;0;0;0;1;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3880;6;ESCUELA LA MONTANA;G;271;8;8411;PINTO;2;1;110;0;1;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
2009;3881;4;ESCUELA PUERTA DEL SOL;G;272;8;8411;PINTO;2;1;110;0;1;0;2;0;1;0;0;4;2;0;1;1;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3882;2;ESCUELA NIDO DE GOLONDRINAS;G;273;8;8411;PINTO;2;1;110;4;1;0;1;2;0;0;0;8;3;0;2;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3883;0;ESCUELA BASICA JUAN JORGE;G;274;8;8411;PINTO;2;1;110;4;3;6;4;5;5;0;0;27;2;7;10;3;2;1;0;0;25;0;0;0;0;1;2;0;0;3;0;0;0;0;1;2;0;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;4;1;0;0;0;0;0;0;0;1
2009;3884;9;ESCUELA SAN ALFONSO;G;275;8;8411;PINTO;2;1;110;1;2;1;2;0;2;0;0;8;3;0;1;1;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2009;3885;7;COLEGIO FRANCISCO DE ASIS;0;0;8;8411;PINTO;3;0;110;12;22;21;15;18;19;20;27;154;15;23;18;16;17;15;22;23;149;4;0;1;1;4;2;0;1;13;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;4;1;0;0;1;0;2;0;0;4
2009;3885;7;COLEGIO FRANCISCO DE ASIS;0;0;8;8411;PINTO;3;0;310;48;26;15;8;0;0;0;0;97;34;42;29;20;0;0;0;0;125;2;3;2;1;0;0;0;0;8;2;2;0;1;0;0;0;0;5;0;2;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3885;7;COLEGIO FRANCISCO DE ASIS;0;0;8;8411;PINTO;3;0;610;0;0;10;8;0;0;0;0;18;0;0;13;23;0;0;0;0;36;0;0;2;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3886;5;LICEO MANUEL JESUS ORTIZ;C;15;8;8418;SAN IGNACIO;2;0;110;24;10;21;16;15;12;13;10;121;22;12;15;20;16;11;16;18;130;1;0;0;0;6;0;3;0;10;3;0;0;0;1;2;0;0;6;0;0;0;1;1;0;2;0;4;0;0;0;0;0;0;0;1;1;1;0;2;1;0;1;0;1;6;1;0;0;1;2;0;0;0;4
2009;3886;5;LICEO MANUEL JESUS ORTIZ;C;15;8;8418;SAN IGNACIO;2;0;310;27;18;11;8;0;0;0;0;64;32;22;25;28;0;0;0;0;107;12;4;3;0;0;0;0;0;19;3;0;2;0;0;0;0;0;5;4;1;1;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2009;3887;3;LICEO PUEBLO SECO;C;81;8;8418;SAN IGNACIO;2;1;110;0;0;0;0;0;0;36;27;63;0;0;0;0;0;0;29;29;58;0;0;0;0;0;0;4;1;5;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;1
2009;3887;3;LICEO PUEBLO SECO;C;81;8;8418;SAN IGNACIO;2;1;310;43;23;23;30;0;0;0;0;119;42;34;19;33;0;0;0;0;128;7;5;3;0;0;0;0;0;15;5;2;3;0;0;0;0;0;10;6;0;1;1;0;0;0;0;8;2;2;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;1
2009;3887;3;LICEO PUEBLO SECO;C;81;8;8418;SAN IGNACIO;2;1;363;2;0;8;0;0;0;0;0;10;8;0;6;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;5;0;0;0;0;0;14;4;0;6;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3888;1;LICEO POLITECNICO QUIRIQUINA;C;84;8;8418;SAN IGNACIO;2;1;110;19;16;18;6;8;12;9;27;115;11;14;11;16;13;10;11;13;99;1;2;0;0;1;0;4;2;10;2;1;1;0;0;3;0;0;7;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;2;1;1;0;1;0;0;1;0;4
2009;3888;1;LICEO POLITECNICO QUIRIQUINA;C;84;8;8418;SAN IGNACIO;2;1;610;0;0;6;7;0;0;0;0;13;0;0;12;15;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3888;1;LICEO POLITECNICO QUIRIQUINA;C;84;8;8418;SAN IGNACIO;2;1;710;14;21;10;20;0;0;0;0;65;21;15;5;5;0;0;0;0;46;2;3;0;0;0;0;0;0;5;1;1;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1
2009;3890;3;ESCUELA MARIA L.ESPINOZA RUIZ;F;1194;8;8418;SAN IGNACIO;2;1;110;11;6;9;13;9;6;14;10;78;10;9;7;9;4;11;8;4;62;1;0;0;0;1;3;1;1;7;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2009;3890;3;ESCUELA MARIA L.ESPINOZA RUIZ;F;1194;8;8418;SAN IGNACIO;2;1;160;0;0;0;9;0;0;0;0;9;0;0;0;10;0;0;0;0;10;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3890;3;ESCUELA MARIA L.ESPINOZA RUIZ;F;1194;8;8418;SAN IGNACIO;2;1;363;14;0;10;0;0;0;0;0;24;19;0;15;0;0;0;0;0;34;3;0;0;0;0;0;0;0;3;4;0;1;0;0;0;0;0;5;7;0;1;0;0;0;0;0;8;9;0;2;0;0;0;0;0;11;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2
2009;3891;1;ESCUELA LAS QUILAS;G;320;8;8418;SAN IGNACIO;2;1;110;1;6;4;5;5;4;5;4;34;5;4;9;2;2;4;2;4;32;2;0;0;0;0;0;1;0;3;1;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3894;6;ESCUELA SANTA MARIA;G;322;8;8418;SAN IGNACIO;2;1;110;1;1;0;2;5;0;0;0;9;0;0;0;2;0;2;0;0;4;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3894;6;ESCUELA SANTA MARIA;G;322;8;8418;SAN IGNACIO;2;1;363;2;0;6;0;0;0;0;0;8;1;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3897;0;ESCUELA CALLE ALEGRE;G;325;8;8418;SAN IGNACIO;2;1;110;3;3;7;5;2;4;4;4;32;1;4;6;0;5;2;5;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2
2009;3898;9;ESCUELA SANTA JUANA;G;327;8;8418;SAN IGNACIO;2;1;110;3;2;7;6;0;6;5;4;33;4;3;5;2;6;3;1;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2009;3899;7;ESCUELA COLTON VARIANTE;G;328;8;8418;SAN IGNACIO;2;1;110;0;0;7;3;8;5;5;2;30;1;2;1;1;3;4;1;6;19;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2009;3900;4;ESCUELA JOSE HUMBERTO BARRERA BARRERA;G;329;8;8418;SAN IGNACIO;2;1;110;1;3;3;1;4;4;1;2;19;1;1;0;2;0;2;3;3;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3901;2;ESCUELA LA ERMITA DE DIGUILLIN;G;330;8;8418;SAN IGNACIO;2;1;110;2;0;2;1;1;1;0;0;7;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3903;9;ESCUELA MAYULERMO;G;332;8;8418;SAN IGNACIO;2;1;110;4;4;6;3;6;5;5;1;34;1;4;3;0;3;2;3;3;19;0;1;0;1;1;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3904;7;ESCUELA LOURDES;G;333;8;8418;SAN IGNACIO;2;1;110;3;2;2;4;1;5;0;0;17;3;1;6;4;3;2;0;0;19;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3906;3;ESCUELA SELVA NEGRA;G;1202;8;8418;SAN IGNACIO;2;1;110;4;2;5;2;4;2;1;2;22;4;4;2;2;2;7;8;4;33;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2009;3907;1;LICEO POLITECNICO MARIA WARD.;0;0;8;8418;SAN IGNACIO;3;0;110;17;16;22;21;14;18;16;28;152;16;19;19;15;19;17;29;22;156;1;3;0;0;1;1;1;4;11;3;1;0;0;1;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;0;5
2009;3907;1;LICEO POLITECNICO MARIA WARD.;0;0;8;8418;SAN IGNACIO;3;0;610;36;20;28;33;0;0;0;0;117;39;35;34;42;0;0;0;0;150;2;0;0;0;0;0;0;0;2;3;0;2;0;0;0;0;0;5;1;0;1;0;0;0;0;0;2;0;1;2;1;0;0;0;0;4;1;1;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;2
2009;3909;8;LICEO JUVENAL HERNANDEZ JAQUE;C;74;8;8407;EL CARMEN;2;0;310;88;66;50;51;0;0;0;0;255;108;69;54;56;0;0;0;0;287;10;11;4;0;0;0;0;0;25;0;13;4;0;0;0;0;0;17;1;1;1;0;0;0;0;0;3;2;0;0;0;0;0;0;0;2;0;3;1;0;0;0;0;0;4;0;3;1;0;0;0;0;0;4
2009;3909;8;LICEO JUVENAL HERNANDEZ JAQUE;C;74;8;8407;EL CARMEN;2;0;363;6;0;12;0;0;0;0;0;18;3;0;12;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;5;0;8;0;0;0;0;0;13;3;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3910;1;ESCUELA VIRGEN DEL CARMEN;F;408;8;8407;EL CARMEN;2;0;110;34;39;38;43;39;34;35;44;306;37;38;40;35;27;37;36;45;295;5;0;1;0;0;0;0;1;7;2;0;2;0;0;0;1;0;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;2;2;1;0;8;0;0;1;0;1;0;0;0;2
2009;3912;8;ESCUELA PUENTE URRUTIA;F;392;8;8407;EL CARMEN;2;1;110;3;3;2;1;4;5;1;3;22;2;1;1;3;6;1;2;0;16;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2009;3913;6;ESCUELA NAVIDAD-TREHUALEMU;F;393;8;8407;EL CARMEN;2;1;110;5;9;4;8;3;9;7;6;51;10;12;5;5;3;2;8;5;50;2;1;1;0;0;0;0;0;4;1;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;3;0;0;1;0;0;0;0;0;1
2009;3914;4;ESCUELA BERNARDINO MUNOZ GONZALEZ;F;412;8;8407;EL CARMEN;2;1;110;4;0;1;3;7;3;5;2;25;3;1;0;1;1;4;4;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2009;3915;2;ESCUELA EL BOSQUE;G;377;8;8407;EL CARMEN;2;1;110;0;0;0;0;1;1;0;0;2;0;2;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3916;0;ESCUELA CAPILLA NORTE;G;391;8;8407;EL CARMEN;2;1;110;4;2;3;5;6;2;4;4;30;4;6;1;0;2;3;3;3;22;1;1;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
2009;3917;9;ESCUELA VALLE DE ATACALCO;G;394;8;8407;EL CARMEN;2;1;110;1;1;0;0;0;1;0;0;3;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3918;7;ESCUELA LUIS TEODORO ORTEGA OYARCE;G;395;8;8407;EL CARMEN;2;1;110;3;1;2;3;3;3;3;3;21;1;2;4;4;4;4;5;8;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3919;5;ESCUELA TREHUALEMU ORIENTE;G;396;8;8407;EL CARMEN;2;1;110;1;0;1;0;0;0;0;0;2;1;2;1;1;1;2;0;0;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3920;9;ESCUELA SAN RICAEL;G;397;8;8407;EL CARMEN;2;1;110;2;0;2;1;0;3;0;0;8;0;0;0;1;2;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2009;3921;7;ESCUELA LAS HORMIGAS;G;398;8;8407;EL CARMEN;2;1;110;0;2;4;0;1;1;4;3;15;0;2;1;0;2;0;1;2;8;1;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2009;3922;5;ESCUELA MATA REDONDA;G;399;8;8407;EL CARMEN;2;1;110;1;4;4;2;4;3;4;7;29;4;4;3;4;4;5;5;1;30;0;1;0;0;0;0;2;0;3;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;4;0;0;0;0;0;0;0;0;0
2009;3923;3;ESCUELA CASTANAL;G;400;8;8407;EL CARMEN;2;1;110;2;3;3;1;2;2;0;0;13;0;1;0;1;2;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3924;1;ESCUELA VERGARA;G;401;8;8407;EL CARMEN;2;1;110;1;3;3;4;1;4;0;0;16;1;4;0;0;0;1;0;0;6;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;3926;8;ESCUELA SAN JOSE SUR;G;402;8;8407;EL CARMEN;2;1;110;0;0;0;3;2;4;0;0;9;1;2;0;4;3;1;0;0;11;1;1;0;0;1;0;0;0;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
