AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_06;TRA_HOM_05;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2010;14237;9;COL.NUESTRA SRA.DE LAS MERCEDES;5;5106;QUILPUÉ;3;1;310;9;18;11;12;0;0;0;0;50;13;18;12;8;0;0;0;0;51;8;3;2;0;0;0;0;0;13;8;1;1;0;0;0;0;0;10;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1
2010;14240;9;COLEGIO MACUL;5;5109;VIÑA DEL MAR;3;1;110;4;7;5;2;5;2;0;0;25;4;2;1;2;1;3;0;0;13;2;2;1;1;1;1;0;0;8;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;2;1;0;2;0;0;6;1;0;2;0;0;0;0;0;3
2010;14247;6;COLLEGE SAINT ANDRE;5;5101;VALPARAÍSO;4;1;110;5;5;5;8;5;6;7;6;47;3;5;4;2;4;1;3;4;26;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;2
2010;14249;2;COLEGIO ALBAMAR;5;5109;VIÑA DEL MAR;4;1;110;0;0;0;0;0;0;0;0;0;20;15;16;17;21;24;19;25;157;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2010;14249;2;COLEGIO ALBAMAR;5;5109;VIÑA DEL MAR;4;1;310;0;0;0;0;0;0;0;0;0;26;18;21;23;0;0;0;0;88;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
2010;14250;6;INSTITUTO CULTURAL Y DE EDUC  PERMANENTE;5;5109;VIÑA DEL MAR;4;1;363;10;0;23;0;0;0;0;0;33;9;0;11;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;0;7;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
2010;14260;3;COLEGIO LORD COCHRANE ANEXO;5;5109;VIÑA DEL MAR;4;1;110;11;10;9;7;5;9;7;12;70;4;11;6;8;10;3;6;11;59;0;0;0;1;1;0;1;2;5;0;0;0;0;1;0;2;1;4;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2010;14260;3;COLEGIO LORD COCHRANE ANEXO;5;5109;VIÑA DEL MAR;4;1;310;12;15;13;14;0;0;0;0;54;10;6;9;6;0;0;0;0;31;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2010;14265;4;ESCUELA  SAINT BENEDICT COLLEGE;5;5109;VIÑA DEL MAR;3;1;110;10;17;14;24;15;13;20;17;130;15;12;12;10;10;12;11;13;95;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;1;1;0;0;0;0;0;2
2010;14265;4;ESCUELA  SAINT BENEDICT COLLEGE;5;5109;VIÑA DEL MAR;3;1;310;14;14;13;13;0;0;0;0;54;13;15;15;13;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;3
2010;14266;2;COLEGIO NAZCA BELEN;5;5106;QUILPUÉ;3;1;110;20;18;10;11;16;14;18;11;118;14;10;16;16;13;16;15;15;115;3;0;2;3;4;4;1;1;18;1;0;1;1;2;2;3;2;12;1;0;0;0;1;0;0;2;4;0;0;0;0;1;0;0;0;1;4;2;2;2;4;3;1;0;18;3;2;0;1;1;1;2;2;12
2010;14270;0;COLEGIO GOBERNADOR CONCHA Y SALVATIERRA;5;5501;QUILLOTA;3;1;110;13;16;10;11;13;12;23;18;116;15;14;14;17;13;22;25;21;141;1;0;0;0;0;0;4;0;5;0;0;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;3;0;0;0;0;0;0;1;0;1
2010;14270;0;COLEGIO GOBERNADOR CONCHA Y SALVATIERRA;5;5501;QUILLOTA;3;1;310;8;9;11;4;0;0;0;0;32;19;25;12;12;0;0;0;0;68;0;0;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;14280;8;COLEGIO SAGRADA FAMILIA;5;5109;VIÑA DEL MAR;4;1;110;13;17;11;13;16;23;17;22;132;10;17;15;24;25;23;28;23;165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;0;1;6
2010;14280;8;COLEGIO SAGRADA FAMILIA;5;5109;VIÑA DEL MAR;4;1;310;17;10;20;15;0;0;0;0;62;23;23;22;26;0;0;0;0;94;0;0;1;0;0;0;0;0;1;2;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1
2010;14281;6;LICEO OBISPO ANTONIO CASTRO;5;5101;VALPARAÍSO;3;1;310;20;19;16;14;0;0;0;0;69;16;13;9;9;0;0;0;0;47;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;2;1;1;1;0;0;0;0;0;3
2010;14284;0;LICEO RENE DESCARTES;5;5109;VIÑA DEL MAR;3;1;310;30;22;34;31;0;0;0;0;117;39;44;50;60;0;0;0;0;193;2;0;0;0;0;0;0;0;2;6;2;1;0;0;0;0;0;9;0;1;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;3;2;1;0;2;0;0;0;0;5;3;1;3;1;0;0;0;0;8
2010;14288;3;COLEGIO NUEVA PROVIDENCIA;5;5601;SAN ANTONIO;3;1;110;23;18;24;29;22;27;24;21;188;20;18;13;14;12;12;12;20;121;0;2;0;0;5;1;4;1;13;0;0;0;0;1;0;1;2;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;3;4;0;1;2;0;0;11;0;0;0;0;0;0;2;0;2
2010;14288;3;COLEGIO NUEVA PROVIDENCIA;5;5601;SAN ANTONIO;3;1;310;22;15;12;9;0;0;0;0;58;15;22;15;18;0;0;0;0;70;1;2;0;0;0;0;0;0;3;2;2;2;0;0;0;0;0;6;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;0;1;1;0;0;0;0;4;1;0;1;0;0;0;0;0;2
2010;14289;1;COLEGIO ADVENTISTA;5;5502;LA CALERA;3;1;110;21;18;23;16;31;20;15;25;169;22;22;20;23;14;21;16;20;158;2;2;1;0;2;1;4;0;12;1;0;0;2;0;1;2;0;6;0;1;0;2;0;1;1;0;5;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;2;0;2;1;0;0;0;3;0;6
2010;14292;1;COLEGIO  LOUIS LE GRAND;5;5109;VIÑA DEL MAR;4;1;360;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;14292;1;COLEGIO  LOUIS LE GRAND;5;5109;VIÑA DEL MAR;4;1;363;5;0;4;0;0;0;0;0;9;3;0;6;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;14299;9;COLEGIO ADVENTISTA ANEXO;5;5106;QUILPUÉ;3;1;110;15;18;19;21;25;23;27;23;171;13;26;15;19;15;18;19;21;146;2;0;0;0;0;1;0;1;4;0;0;2;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;1;0;2;0;0;2;0;0;5
2010;14299;9;COLEGIO ADVENTISTA ANEXO;5;5106;QUILPUÉ;3;1;310;41;32;31;37;0;0;0;0;141;46;47;44;33;0;0;0;0;170;3;3;0;1;0;0;0;0;7;0;1;1;0;0;0;0;0;2;0;0;3;0;0;0;0;0;3;0;1;0;1;0;0;0;0;2;1;2;2;1;0;0;0;0;6;0;1;2;1;0;0;0;0;4
2010;14304;9;ESCUELA PARTICULAR ARBOLEDA;5;5502;LA CALERA;3;1;110;6;5;8;6;0;0;0;0;25;2;9;3;3;0;0;0;0;17;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;1;2;0;0;0;0;3
2010;14307;3;COLEGIO LATINO AMERICANO;5;5505;LIMACHE;3;1;110;1;2;0;5;2;2;6;6;24;2;2;1;1;2;4;3;6;21;1;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;6;0;0;0;0;0;0;0;2;2;0;0;0;2;0;3;1;0;6;0;0;1;0;0;0;0;0;1
2010;14307;3;COLEGIO LATINO AMERICANO;5;5505;LIMACHE;3;1;310;15;11;0;0;0;0;0;0;26;8;5;0;0;0;0;0;0;13;11;2;0;0;0;0;0;0;13;0;4;0;0;0;0;0;0;4;17;6;0;0;0;0;0;0;23;6;2;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2
2010;14307;3;COLEGIO LATINO AMERICANO;5;5505;LIMACHE;3;1;410;0;0;13;10;0;0;0;0;23;0;0;8;5;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;4;1;0;0;0;0;5;0;0;1;5;0;0;0;0;6;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;2
2010;14308;1;COLEGIO ITALIANO SAN PEDRO;5;5501;QUILLOTA;3;1;110;7;11;10;12;10;8;9;6;73;15;12;17;8;10;14;11;19;106;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;3;0;2;0;1;0;0;1;1;5
2010;14313;8;COLEGIO NUEVA ESPERANZA;5;5108;VILLA ALEMANA;3;1;110;12;9;13;17;20;24;20;18;133;20;24;23;19;19;14;18;19;156;0;0;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2;0;0;0;0;2;0;0;4
2010;14313;8;COLEGIO NUEVA ESPERANZA;5;5108;VILLA ALEMANA;3;1;310;20;13;12;12;0;0;0;0;57;22;26;23;17;0;0;0;0;88;1;1;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;14314;6;COLEGIO THOMAS ALVA EDISON;5;5106;QUILPUÉ;3;1;110;18;18;14;15;10;12;16;6;109;11;16;21;13;21;21;11;16;130;0;0;0;0;0;1;7;2;10;0;0;0;0;0;1;2;3;6;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3;0;0;1;1;0;0;0;1;3
2010;14314;6;COLEGIO THOMAS ALVA EDISON;5;5106;QUILPUÉ;3;1;310;6;12;13;11;0;0;0;0;42;18;15;16;15;0;0;0;0;64;5;1;3;0;0;0;0;0;9;5;0;4;0;0;0;0;0;9;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
2010;14315;4;COLEGIO VICTOR ANTONIO;5;5101;VALPARAÍSO;3;1;110;8;13;9;11;13;8;6;8;76;9;6;6;6;6;10;11;2;56;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;5;0;1;1;0;0;0;1;0;3
2010;14315;4;COLEGIO VICTOR ANTONIO;5;5101;VALPARAÍSO;3;1;310;3;8;7;8;0;0;0;0;26;4;4;4;10;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2
2010;14316;2;COLEGIO EMANUEL;5;5109;VIÑA DEL MAR;3;1;110;12;8;7;9;10;9;15;6;76;14;10;6;10;8;8;5;15;76;0;0;1;0;0;0;2;0;3;0;0;0;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0
2010;14316;2;COLEGIO EMANUEL;5;5109;VIÑA DEL MAR;3;1;310;12;9;7;5;0;0;0;0;33;5;8;4;11;0;0;0;0;28;1;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2010;14323;5;COLEGIO JOSEFINA MAGASICH ARZE;5;5109;VIÑA DEL MAR;3;1;110;21;12;10;14;11;7;0;0;75;11;19;19;16;13;11;0;0;89;0;1;5;1;4;0;0;0;11;1;1;0;3;1;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;1;0;0;1;0;0;2
2010;14324;3;COLEGIO WILLIAM JAMES;5;5109;VIÑA DEL MAR;4;1;110;3;1;1;0;1;2;2;3;13;1;0;0;0;0;0;1;2;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;2;2;0;5;1;1;1;12;0;0;0;0;0;0;0;0;0
2010;14324;3;COLEGIO WILLIAM JAMES;5;5109;VIÑA DEL MAR;4;1;310;6;2;3;0;0;0;0;0;11;4;3;1;0;0;0;0;0;8;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;2;1;4;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0
2010;14328;6;LICEO PARROQUIAL SAN ANTONIO GOMEZ CARRENO;5;5109;VIÑA DEL MAR;3;1;110;63;69;80;83;69;74;70;69;577;68;61;55;51;61;61;61;66;484;0;1;0;0;0;0;1;0;2;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;4;2;2;1;3;1;0;0;0;9
2010;14329;4;ANEXO LICEO JOSE MANUEL BORGONO NUNEZ;5;5404;PETORCA;2;2;165;4;2;5;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;14330;8;ESCUELA  BASICA  ARTURO PRAT;5;5101;VALPARAÍSO;3;1;110;13;12;13;13;9;14;10;12;96;6;10;10;8;11;10;5;4;64;3;2;1;1;7;5;3;0;22;0;0;0;1;3;1;0;2;7;3;0;0;0;1;0;0;1;5;0;0;0;0;0;0;0;0;0;3;2;0;3;0;2;2;0;12;0;1;1;0;0;0;1;3;6
2010;14331;6;COLEGIO FRAY ANDRES;5;5103;CONCÓN;3;1;110;7;8;14;14;12;14;13;10;92;12;12;12;12;7;11;8;6;80;2;1;1;0;2;1;0;1;8;1;1;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;7;1;0;2;1;1;0;1;0;6
2010;14332;4;COLEGIO PEHUEN;5;5402;CABILDO;3;1;110;5;10;13;12;7;13;10;8;78;16;14;12;11;13;13;8;7;94;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
2010;14332;4;COLEGIO PEHUEN;5;5402;CABILDO;3;1;310;6;3;0;8;0;0;0;0;17;8;11;7;4;0;0;0;0;30;2;1;0;0;0;0;0;0;3;3;0;1;0;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3;0;0;1;0;0;0;0;0;1
2010;14334;0;COLEGIO CAPELLAN PASCAL;5;5109;VIÑA DEL MAR;4;1;110;38;38;32;36;47;46;50;58;345;27;43;51;49;38;41;54;41;344;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;1;1;6;0;1;0;0;0;1;0;1;3;0;1;1;2;0;0;2;2;8;0;1;0;0;2;0;1;2;6
2010;14334;0;COLEGIO CAPELLAN PASCAL;5;5109;VIÑA DEL MAR;4;1;310;61;69;58;73;0;0;0;0;261;46;66;33;61;0;0;0;0;206;2;1;1;1;0;0;0;0;5;3;1;4;1;0;0;0;0;9;0;1;1;0;0;0;0;0;2;0;3;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2010;14336;7;LICEO TECN. PROF. OBISPO RAFAEL LIRA INFANTE;5;5106;QUILPUÉ;3;1;310;24;20;0;0;0;0;0;0;44;39;38;0;0;0;0;0;0;77;4;4;0;0;0;0;0;0;8;4;2;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;7;4;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;5
2010;14336;7;LICEO TECN. PROF. OBISPO RAFAEL LIRA INFANTE;5;5106;QUILPUÉ;3;1;610;0;0;23;24;0;0;0;0;47;0;0;36;36;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;14338;3;INSTITUTO ITEP;5;5101;VALPARAÍSO;4;1;360;0;0;0;9;0;0;0;0;9;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2010;14338;3;INSTITUTO ITEP;5;5101;VALPARAÍSO;4;1;363;24;0;37;0;0;0;0;0;61;8;0;20;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;5;1;0;3;0;0;0;0;0;4;1;0;3;0;0;0;0;0;4;1;0;3;0;0;0;0;0;4
2010;14338;3;INSTITUTO ITEP;5;5101;VALPARAÍSO;4;1;463;0;0;2;0;0;0;0;0;2;0;0;5;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;4;0;0;0;0;0;4;0;0;8;0;0;0;0;0;8;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;14338;3;INSTITUTO ITEP;5;5101;VALPARAÍSO;4;1;663;0;0;0;0;0;0;0;0;0;0;0;12;5;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;14348;0;COLEGIO ESPIRITU SANTO;5;5601;SAN ANTONIO;3;1;110;40;40;36;35;38;37;38;40;304;41;40;38;39;40;41;36;38;313;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0
2010;14348;0;COLEGIO ESPIRITU SANTO;5;5601;SAN ANTONIO;3;1;310;33;33;0;0;0;0;0;0;66;30;22;0;0;0;0;0;0;52;1;2;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;14348;0;COLEGIO ESPIRITU SANTO;5;5601;SAN ANTONIO;3;1;363;14;0;15;0;0;0;0;0;29;4;0;9;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;4;0;0;0;0;0;19;15;0;8;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;14348;0;COLEGIO ESPIRITU SANTO;5;5601;SAN ANTONIO;3;1;410;0;0;30;26;0;0;0;0;56;0;0;20;21;0;0;0;0;41;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;14351;0;COLEGIO SAINT GREGORY COLLEGE;5;5109;VIÑA DEL MAR;3;1;110;5;10;13;8;12;13;12;13;86;10;9;14;9;12;12;11;11;88;1;0;1;0;2;3;0;0;7;2;1;2;0;1;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;3;1;0;0;0;1;0;1;0;3
2010;14359;6;COLEGIO LOS REYES;5;5106;QUILPUÉ;3;1;110;73;59;56;49;32;42;33;35;379;67;74;59;57;46;35;48;41;427;2;1;0;1;0;1;0;0;5;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;2;0;1;0;0;7;0;1;1;1;1;0;0;0;4
2010;14359;6;COLEGIO LOS REYES;5;5106;QUILPUÉ;3;1;310;29;36;32;37;0;0;0;0;134;51;35;42;40;0;0;0;0;168;1;1;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2010;14363;4;COLEGIO HISPANO;5;5108;VILLA ALEMANA;3;1;110;39;34;40;38;35;44;50;46;326;43;47;42;34;45;37;51;57;356;0;1;2;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;4;2;0;1;0;0;0;0;1;4
2010;14363;4;COLEGIO HISPANO;5;5108;VILLA ALEMANA;3;1;310;71;56;45;41;0;0;0;0;213;68;69;66;48;0;0;0;0;251;1;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;3;1;2;0;1;0;0;0;0;4;5;2;1;0;0;0;0;0;8;1;1;3;0;0;0;0;0;5
2010;14364;2;COLEGIO JORGE WILLIAMS;5;5101;VALPARAÍSO;3;1;110;13;12;10;11;10;12;14;10;92;5;8;6;7;5;5;5;12;53;3;3;2;0;1;1;1;0;11;1;1;0;1;1;0;0;0;4;3;0;0;1;0;1;0;0;5;1;0;0;0;0;0;1;0;2;3;1;2;1;3;1;1;1;13;2;1;0;0;0;1;1;1;6
2010;14365;0;COLEGIO CHARLES DICKENS;5;5106;QUILPUÉ;3;1;110;7;9;8;13;8;16;9;11;81;7;5;9;9;5;18;12;11;76;1;0;0;0;1;2;2;1;7;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;3;0;0;0;1;3;0;0;0;4
2010;14365;0;COLEGIO CHARLES DICKENS;5;5106;QUILPUÉ;3;1;310;35;36;43;32;0;0;0;0;146;25;20;24;23;0;0;0;0;92;4;0;3;0;0;0;0;0;7;8;1;0;0;0;0;0;0;9;4;0;3;0;0;0;0;0;7;3;2;0;1;0;0;0;0;6;2;1;4;0;0;0;0;0;7;3;0;1;0;0;0;0;0;4
2010;14371;5;INSTITUTO BALDOR;5;5101;VALPARAÍSO;4;1;360;0;0;0;6;0;0;0;0;6;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2010;14371;5;INSTITUTO BALDOR;5;5101;VALPARAÍSO;4;1;363;9;0;18;0;0;0;0;0;27;7;0;13;0;0;0;0;0;20;3;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
